# SHSynth 球谐综合结果  系数=shkit_coeffs.sh  nmax=12  高斯平滑=0 km  物理量=unknown
# shsynth_meta {"source_coeffs": "shkit_coeffs.sh", "source_coeffs_path": "D:\\华为家庭存储\\1_Joe Science Data\\1_1_GRACE\\1_data\\2_Level-2\\SHKit\\shkit_coeffs.sh", "nmax": 12, "coeff_nmax": 12, "ntime": 1, "time_index": 0, "field_unit_in": "unknown", "field_unit_out": "unknown", "gaussian_km": 0.0, "gaussian_method": null, "units": null, "producer": "SHSynth"}
lat,lon,value
7.5,134,-0.3870439693
7.5,134.5,-0.3789556554
7.5,135,-0.3706148555
7.5,135.5,-0.3619766827
7.5,136,-0.352997915
7.5,136.5,-0.3436372482
7.5,137,-0.3338555334
7.5,137.5,-0.3236159988
7.5,138,-0.3128844532
7.5,138.5,-0.3016294697
7.5,139,-0.2898225485
7.5,139.5,-0.2774382567
7.5,140,-0.2644543453
8,60,-2.667440647
8,60.5,-2.670665175
8,61,-2.673548977
8,61.5,-2.676049295
8,62,-2.678125496
8,62.5,-2.679739306
8,63,-2.68085502
8,63.5,-2.681439685
8,64,-2.681463264
8,64.5,-2.68089877
8,65,-2.679722374
8,65.5,-2.677913493
8,66,-2.675454846
8,66.5,-2.672332486
8,67,-2.668535805
8,67.5,-2.664057517
8,68,-2.658893614
8,68.5,-2.653043299
8,69,-2.646508901
8,69.5,-2.639295759
8,70,-2.631412101
8,70.5,-2.622868892
8,71,-2.613679671
8,71.5,-2.603860379
8,72,-2.59342916
8,72.5,-2.582406169
8,73,-2.570813356
8,73.5,-2.558674249
8,74,-2.546013734
8,74.5,-2.532857827
8,75,-2.519233449
8,75.5,-2.505168196
8,76,-2.490690114
8,76.5,-2.475827478
8,77,-2.460608577
8,77.5,-2.445061502
8,78,-2.429213945
8,78.5,-2.413093004
8,79,-2.396725006
8,79.5,-2.380135331
8,80,-2.363348257
8,80.5,-2.346386815
8,81,-2.329272654
8,81.5,-2.312025929
8,82,-2.294665195
8,82.5,-2.277207323
8,83,-2.259667427
8,83.5,-2.242058807
8,84,-2.224392911
8,84.5,-2.206679306
8,85,-2.188925672
8,85.5,-2.171137801
8,86,-2.15331962
8,86.5,-2.135473224
8,87,-2.117598917
8,87.5,-2.099695278
8,88,-2.081759226
8,88.5,-2.063786107
8,89,-2.045769784
8,89.5,-2.027702743
8,90,-2.009576202
8,90.5,-1.991380238
8,91,-1.973103908
8,91.5,-1.954735387
8,92,-1.936262111
8,92.5,-1.917670919
8,93,-1.898948201
8,93.5,-1.880080054
8,94,-1.861052437
8,94.5,-1.841851319
8,95,-1.822462844
8,95.5,-1.802873481
8,96,-1.783070175
8,96.5,-1.763040506
8,97,-1.74277283
8,97.5,-1.722256423
8,98,-1.701481623
8,98.5,-1.680439961
8,99,-1.659124286
8,99.5,-1.637528884
8,100,-1.615649589
8,100.5,-1.593483883
8,101,-1.57103099
8,101.5,-1.548291954
8,102,-1.52526971
8,102.5,-1.501969143
8,103,-1.478397136
8,103.5,-1.454562599
8,104,-1.430476494
8,104.5,-1.406151837
8,105,-1.381603696
8,105.5,-1.356849166
8,106,-1.331907333
8,106.5,-1.306799225
8,107,-1.281547747
8,107.5,-1.256177603
8,108,-1.230715198
8,108.5,-1.205188534
8,109,-1.179627087
8,109.5,-1.154061673
8,110,-1.128524297
8,110.5,-1.103048
8,111,-1.077666677
8,111.5,-1.052414906
8,112,-1.027327748
8,112.5,-1.002440554
8,113,-0.9777887489
8,113.5,-0.9534076264
8,114,-0.9293321238
8,114.5,-0.9055966026
8,115,-0.8822346233
8,115.5,-0.8592787206
8,116,-0.8367601792
8,116.5,-0.8147088126
8,117,-0.7931527461
8,117.5,-0.772118205
8,118,-0.7516293116
8,118.5,-0.7317078902
8,119,-0.7123732838
8,119.5,-0.6936421821
8,120,-0.6755284649
8,120.5,-0.658043059
8,121,-0.6411938137
8,121.5,-0.6249853928
8,122,-0.6094191865
8,122.5,-0.5944932433
8,123,-0.5802022229
8,123.5,-0.5665373709
8,124,-0.5534865163
8,124.5,-0.5410340912
8,125,-0.5291611741
8,125.5,-0.5178455561
8,126,-0.5070618304
8,126.5,-0.4967815044
8,127,-0.4869731335
8,127.5,-0.4776024776
8,128,-0.4686326773
8,128.5,-0.4600244497
8,129,-0.4517363034
8,129.5,-0.4437247696
8,130,-0.4359446487
8,130.5,-0.4283492709
8,131,-0.4208907684
8,131.5,-0.413520357
8,132,-0.4061886261
8,132.5,-0.3988458335
8,133,-0.3914422043
8,133.5,-0.3839282296
8,134,-0.3762549651
8,134.5,-0.3683743251
8,135,-0.3602393707
8,135.5,-0.35180459
8,136,-0.3430261673
8,136.5,-0.3338622399
8,137,-0.3242731399
8,137.5,-0.3142216193
8,138,-0.3036730571
8,138.5,-0.2925956456
8,139,-0.2809605552
8,139.5,-0.268742077
8,140,-0.2559177404
8.5,60,-2.641806367
8.5,60.5,-2.645491564
8.5,61,-2.648830306
8.5,61.5,-2.65177853
8.5,62,-2.654294324
8.5,62.5,-2.656338161
8.5,63,-2.657873116
8.5,63.5,-2.658865059
8.5,64,-2.659282822
8.5,64.5,-2.659098341
8.5,65,-2.658286774
8.5,65.5,-2.656826593
8.5,66,-2.654699642
8.5,66.5,-2.651891182
8.5,67,-2.648389896
8.5,67.5,-2.644187881
8.5,68,-2.639280605
8.5,68.5,-2.633666844
8.5,69,-2.627348604
8.5,69.5,-2.620331005
8.5,70,-2.612622161
8.5,70.5,-2.604233031
8.5,71,-2.595177259
8.5,71.5,-2.585470996
8.5,72,-2.575132708
8.5,72.5,-2.564182974
8.5,73,-2.552644275
8.5,73.5,-2.540540771
8.5,74,-2.527898078
8.5,74.5,-2.514743035
8.5,75,-2.501103472
8.5,75.5,-2.48700798
8.5,76,-2.472485675
8.5,76.5,-2.457565972
8.5,77,-2.442278362
8.5,77.5,-2.426652191
8.5,78,-2.410716453
8.5,78.5,-2.394499588
8.5,79,-2.37802929
8.5,79.5,-2.361332326
8.5,80,-2.344434374
8.5,80.5,-2.327359862
8.5,81,-2.310131831
8.5,81.5,-2.292771807
8.5,82,-2.275299692
8.5,82.5,-2.257733666
8.5,83,-2.240090108
8.5,83.5,-2.22238353
8.5,84,-2.204626531
8.5,84.5,-2.186829761
8.5,85,-2.169001906
8.5,85.5,-2.151149685
8.5,86,-2.133277862
8.5,86.5,-2.115389277
8.5,87,-2.097484884
8.5,87.5,-2.079563809
8.5,88,-2.061623417
8.5,88.5,-2.043659392
8.5,89,-2.025665831
8.5,89.5,-2.007635347
8.5,90,-1.989559178
8.5,90.5,-1.971427316
8.5,91,-1.953228628
8.5,91.5,-1.934951003
8.5,92,-1.91658149
8.5,92.5,-1.89810645
8.5,93,-1.87951171
8.5,93.5,-1.86078272
8.5,94,-1.841904713
8.5,94.5,-1.822862871
8.5,95,-1.803642481
8.5,95.5,-1.784229106
8.5,96,-1.764608738
8.5,96.5,-1.744767964
8.5,97,-1.724694118
8.5,97.5,-1.704375435
8.5,98,-1.683801198
8.5,98.5,-1.662961879
8.5,99,-1.641849273
8.5,99.5,-1.620456626
8.5,100,-1.598778752
8.5,100.5,-1.576812143
8.5,101,-1.55455507
8.5,101.5,-1.532007667
8.5,102,-1.509172011
8.5,102.5,-1.486052187
8.5,103,-1.462654337
8.5,103.5,-1.438986702
8.5,104,-1.415059643
8.5,104.5,-1.390885656
8.5,105,-1.366479362
8.5,105.5,-1.341857496
8.5,106,-1.317038863
8.5,106.5,-1.292044299
8.5,107,-1.266896598
8.5,107.5,-1.241620437
8.5,108,-1.21624228
8.5,108.5,-1.190790267
8.5,109,-1.165294092
8.5,109.5,-1.139784864
8.5,110,-1.114294955
8.5,110.5,-1.088857839
8.5,111,-1.063507911
8.5,111.5,-1.038280303
8.5,112,-1.013210688
8.5,112.5,-0.9883350696
8.5,113,-0.963689574
8.5,113.5,-0.939310225
8.5,114,-0.9152327204
8.5,114.5,-0.8914922031
8.5,115,-0.8681230295
8.5,115.5,-0.8451585382
8.5,116,-0.8226308185
8.5,116.5,-0.8005704834
8.5,117,-0.7790064453
8.5,117.5,-0.7579656986
8.5,118,-0.7374731104
8.5,118.5,-0.7175512199
8.5,119,-0.6982200496
8.5,119.5,-0.6794969288
8.5,120,-0.6613963319
8.5,120.5,-0.6439297318
8.5,121,-0.6271054714
8.5,121.5,-0.6109286527
8.5,122,-0.595401046
8.5,122.5,-0.5805210201
8.5,123,-0.5662834932
8.5,123.5,-0.5526799073
8.5,124,-0.5396982245
8.5,124.5,-0.5273229475
8.5,125,-0.5155351632
8.5,125.5,-0.5043126103
8.5,126,-0.4936297701
8.5,126.5,-0.4834579809
8.5,127,-0.4737655745
8.5,127.5,-0.4645180356
8.5,128,-0.4556781809
8.5,128.5,-0.4472063594
8.5,129,-0.4390606708
8.5,129.5,-0.4311972009
8.5,130,-0.423570273
8.5,130.5,-0.4161327131
8.5,131,-0.4088361265
8.5,131.5,-0.4016311851
8.5,132,-0.3944679217
8.5,132.5,-0.3872960302
8.5,133,-0.3800651691
8.5,133.5,-0.372725266
8.5,134,-0.3652268197
8.5,134.5,-0.3575212
8.5,135,-0.34956094
8.5,135.5,-0.3413000204
8.5,136,-0.3326941429
8.5,136.5,-0.3237009908
8.5,137,-0.3142804741
8.5,137.5,-0.3043949584
8.5,138,-0.2940094735
8.5,138.5,-0.2830919034
8.5,139,-0.2716131526
8.5,139.5,-0.2595472903
8.5,140,-0.2468716694
9,60,-2.614418464
9,60.5,-2.618567722
9,61,-2.622366384
9,61.5,-2.625769104
9,62,-2.628732701
9,62.5,-2.631216398
9,63,-2.633182055
9,63.5,-2.63459436
9,64,-2.635421006
9,64.5,-2.635632841
9,65,-2.635203993
9,65.5,-2.634111963
9,66,-2.632337696
9,66.5,-2.629865628
9,67,-2.626683698
9,67.5,-2.622783343
9,68,-2.618159461
9,68.5,-2.612810357
9,69,-2.606737655
9,69.5,-2.5999462
9,70,-2.592443934
9,70.5,-2.584241745
9,71,-2.575353315
9,71.5,-2.565794938
9,72,-2.555585328
9,72.5,-2.544745418
9,73,-2.533298143
9,73.5,-2.521268221
9,74,-2.508681919
9,74.5,-2.495566822
9,75,-2.481951595
9,75.5,-2.467865745
9,76,-2.453339381
9,76.5,-2.438402983
9,77,-2.42308717
9,77.5,-2.407422471
9,78,-2.391439113
9,78.5,-2.375166807
9,79,-2.35863455
9,79.5,-2.341870435
9,80,-2.324901478
9,80.5,-2.30775345
9,81,-2.29045073
9,81.5,-2.273016169
9,82,-2.25547097
9,82.5,-2.237834581
9,83,-2.220124611
9,83.5,-2.202356752
9,84,-2.184544726
9,84.5,-2.166700242
9,85,-2.148832976
9,85.5,-2.130950555
9,86,-2.113058574
9,86.5,-2.09516061
9,87,-2.077258265
9,87.5,-2.059351214
9,88,-2.041437271
9,88.5,-2.023512471
9,89,-2.005571156
9,89.5,-1.987606079
9,90,-1.969608517
9,90.5,-1.951568396
9,91,-1.933474418
9,91.5,-1.915314206
9,92,-1.897074452
9,92.5,-1.878741063
9,93,-1.86029933
9,93.5,-1.841734081
9,94,-1.823029858
9,94.5,-1.804171074
9,95,-1.785142192
9,95.5,-1.76592789
9,96,-1.746513233
9,96.5,-1.726883834
9,97,-1.707026028
9,97.5,-1.686927024
9,98,-1.666575063
9,98.5,-1.64595957
9,99,-1.625071294
9,99.5,-1.603902443
9,100,-1.582446814
9,100.5,-1.560699904
9,101,-1.538659023
9,101.5,-1.516323383
9,102,-1.493694187
9,102.5,-1.470774698
9,103,-1.447570292
9,103.5,-1.424088511
9,104,-1.400339082
9,104.5,-1.37633394
9,105,-1.352087222
9,105.5,-1.327615251
9,106,-1.302936508
9,106.5,-1.278071576
9,107,-1.253043087
9,107.5,-1.22787563
9,108,-1.202595666
9,108.5,-1.177231409
9,109,-1.151812706
9,109.5,-1.126370892
9,110,-1.10093864
9,110.5,-1.075549786
9,111,-1.050239157
9,111.5,-1.025042376
9,112,-0.9999956557
9,112.5,-0.975135595
9,113,-0.9504989536
9,113.5,-0.9261224282
9,114,-0.9020424207
9,114.5,-0.8782948029
9,115,-0.8549146793
9,115.5,-0.8319361487
9,116,-0.8093920674
9,116.5,-0.7873138152
9,117,-0.7657310655
9,117.5,-0.7446715622
9,118,-0.7241609044
9,118.5,-0.7042223406
9,119,-0.6848765749
9,119.5,-0.6661415858
9,120,-0.64803246
9,120.5,-0.6305612425
9,121,-0.6137368038
9,121.5,-0.5975647263
9,122,-0.5820472114
9,122.5,-0.5671830069
9,123,-0.552967357
9,123.5,-0.5393919747
9,124,-0.5264450387
9,124.5,-0.5141112128
9,125,-0.5023716902
9,125.5,-0.4912042619
9,126,-0.4805834087
9,126.5,-0.4704804175
9,127,-0.4608635196
9,127.5,-0.4516980523
9,128,-0.4429466416
9,128.5,-0.4345694047
9,129,-0.4265241724
9,129.5,-0.4187667277
9,130,-0.4112510613
9,130.5,-0.4039296407
9,131,-0.3967536908
9,131.5,-0.3896734855
9,132,-0.3826386464
9,132.5,-0.375598447
9,133,-0.3685021209
9,133.5,-0.3612991697
9,134,-0.3539396703
9,134.5,-0.3463745778
9,135,-0.3385560222
9,135.5,-0.3304375959
9,136,-0.3219746312
9,136.5,-0.3131244632
9,137,-0.3038466789
9,137.5,-0.2941033476
9,138,-0.2838592332
9,138.5,-0.273081985
9,139,-0.2617423064
9,139.5,-0.2498141006
9,140,-0.2372745905
9.5,60,-2.585298335
9.5,60.5,-2.589912438
9.5,61,-2.594173389
9.5,61.5,-2.598034578
9.5,62,-2.601451572
9.5,62.5,-2.604382365
9.5,63,-2.606787606
9.5,63.5,-2.608630807
9.5,64,-2.609878525
9.5,64.5,-2.610500514
9.5,65,-2.610469858
9.5,65.5,-2.609763077
9.5,66,-2.608360196
9.5,66.5,-2.6062448
9.5,67,-2.603404054
9.5,67.5,-2.599828701
9.5,68,-2.595513031
9.5,68.5,-2.59045483
9.5,69,-2.584655297
9.5,69.5,-2.578118949
9.5,70,-2.570853496
9.5,70.5,-2.5628697
9.5,71,-2.554181217
9.5,71.5,-2.544804415
9.5,72,-2.534758191
9.5,72.5,-2.524063758
9.5,73,-2.512744435
9.5,73.5,-2.500825419
9.5,74,-2.488333556
9.5,74.5,-2.475297098
9.5,75,-2.461745467
9.5,75.5,-2.447709007
9.5,76,-2.433218744
9.5,76.5,-2.418306146
9.5,77,-2.403002881
9.5,77.5,-2.387340589
9.5,78,-2.371350654
9.5,78.5,-2.355063987
9.5,79,-2.338510819
9.5,79.5,-2.321720503
9.5,80,-2.304721327
9.5,80.5,-2.287540347
9.5,81,-2.270203221
9.5,81.5,-2.252734071
9.5,82,-2.23515535
9.5,82.5,-2.21748773
9.5,83,-2.199750006
9.5,83.5,-2.181959014
9.5,84,-2.164129563
9.5,84.5,-2.146274395
9.5,85,-2.128404147
9.5,85.5,-2.110527338
9.5,86,-2.092650373
9.5,86.5,-2.074777557
9.5,87,-2.05691113
9.5,87.5,-2.039051313
9.5,88,-2.021196371
9.5,88.5,-2.00334269
9.5,89,-1.985484863
9.5,89.5,-1.967615796
9.5,90,-1.949726816
9.5,90.5,-1.931807799
9.5,91,-1.9138473
9.5,91.5,-1.895832698
9.5,92,-1.877750344
9.5,92.5,-1.859585719
9.5,93,-1.841323598
9.5,93.5,-1.822948215
9.5,94,-1.80444344
9.5,94.5,-1.785792948
9.5,95,-1.766980397
9.5,95.5,-1.747989606
9.5,96,-1.72880473
9.5,96.5,-1.709410435
9.5,97,-1.689792069
9.5,97.5,-1.669935832
9.5,98,-1.649828938
9.5,98.5,-1.629459775
9.5,99,-1.608818051
9.5,99.5,-1.587894944
9.5,100,-1.566683228
9.5,100.5,-1.545177405
9.5,101,-1.523373815
9.5,101.5,-1.501270737
9.5,102,-1.478868483
9.5,102.5,-1.456169472
9.5,103,-1.433178293
9.5,103.5,-1.409901757
9.5,104,-1.386348925
9.5,104.5,-1.362531134
9.5,105,-1.338461992
9.5,105.5,-1.31415737
9.5,106,-1.28963537
9.5,106.5,-1.264916277
9.5,107,-1.240022497
9.5,107.5,-1.21497848
9.5,108,-1.189810618
9.5,108.5,-1.164547139
9.5,109,-1.139217977
9.5,109.5,-1.113854629
9.5,110,-1.088489995
9.5,110.5,-1.063158216
9.5,111,-1.037894478
9.5,111.5,-1.012734827
9.5,112,-0.9877159547
9.5,112.5,-0.9628749877
9.5,113,-0.9382492596
9.5,113.5,-0.9138760808
9.5,114,-0.8897925017
9.5,114.5,-0.8660350714
9.5,115,-0.8426395944
9.5,115.5,-0.8196408875
9.5,116,-0.7970725362
9.5,116.5,-0.7749666555
9.5,117,-0.7533536541
9.5,117.5,-0.7322620064
9.5,118,-0.711718031
9.5,118.5,-0.6917456809
9.5,119,-0.6723663443
9.5,119.5,-0.6535986594
9.5,120,-0.6354583435
9.5,120.5,-0.6179580398
9.5,121,-0.6011071812
9.5,121.5,-0.5849118741
9.5,122,-0.5693748018
9.5,122.5,-0.5544951511
9.5,123,-0.5402685598
9.5,123.5,-0.5266870883
9.5,124,-0.5137392155
9.5,124.5,-0.5014098576
9.5,125,-0.489680413
9.5,125.5,-0.4785288309
9.5,126,-0.4679297038
9.5,126.5,-0.4578543855
9.5,127,-0.4482711308
9.5,127.5,-0.439145259
9.5,128,-0.4304393389
9.5,128.5,-0.4221133938
9.5,129,-0.4141251264
9.5,129.5,-0.4064301605
9.5,130,-0.3989822999
9.5,130.5,-0.3917338001
9.5,131,-0.3846356534
9.5,131.5,-0.3776378827
9.5,132,-0.3706898447
9.5,132.5,-0.3637405373
9.5,133,-0.3567389112
9.5,133.5,-0.3496341817
9.5,134,-0.3423761391
9.5,134.5,-0.334915455
9.5,135,-0.327203982
9.5,135.5,-0.3191950449
9.5,136,-0.31084372
9.5,136.5,-0.3021071018
9.5,137,-0.2929445535
9.5,137.5,-0.2833179405
9.5,138,-0.2731918438
9.5,138.5,-0.2625337532
9.5,139,-0.2513142371
9.5,139.5,-0.2395070892
9.5,140,-0.2270894494
10,60,-2.554476156
10,60.5,-2.559553323
10,61,-2.564276341
10,61.5,-2.568597373
10,62,-2.572470761
10,62.5,-2.575853288
10,63,-2.578704415
10,63.5,-2.580986489
10,64,-2.582664937
10,64.5,-2.583708422
10,65,-2.584088988
10,65.5,-2.583782158
10,66,-2.582767029
10,66.5,-2.581026315
10,67,-2.578546386
10,67.5,-2.575317262
10,68,-2.571332592
10,68.5,-2.566589604
10,69,-2.56108903
10,69.5,-2.554835012
10,70,-2.547834978
10,70.5,-2.540099506
10,71,-2.531642166
10,71.5,-2.522479342
10,72,-2.512630042
10,72.5,-2.502115695
10,73,-2.490959931
10,73.5,-2.479188353
10,74,-2.466828308
10,74.5,-2.45390864
10,75,-2.440459448
10,75.5,-2.426511838
10,76,-2.412097672
10,76.5,-2.397249325
10,77,-2.381999439
10,77.5,-2.366380685
10,78,-2.350425529
10,78.5,-2.334166006
10,79,-2.317633509
10,79.5,-2.300858577
10,80,-2.283870707
10,80.5,-2.26669817
10,81,-2.249367842
10,81.5,-2.231905057
10,82,-2.214333464
10,82.5,-2.196674906
10,83,-2.178949317
10,83.5,-2.161174629
10,84,-2.143366706
10,84.5,-2.125539281
10,85,-2.107703925
10,85.5,-2.089870021
10,86,-2.072044762
10,86.5,-2.054233162
10,87,-2.036438086
10,87.5,-2.018660291
10,88,-2.000898487
10,88.5,-1.983149408
10,89,-1.965407902
10,89.5,-1.947667031
10,90,-1.92991818
10,90.5,-1.912151187
10,91,-1.894354473
10,91.5,-1.876515185
10,92,-1.858619355
10,92.5,-1.840652054
10,93,-1.822597563
10,93.5,-1.804439544
10,94,-1.786161216
10,94.5,-1.767745534
10,95,-1.749175377
10,95.5,-1.730433724
10,96,-1.711503842
10,96.5,-1.692369463
10,97,-1.67301497
10,97.5,-1.653425567
10,98,-1.633587453
10,98.5,-1.613487987
10,99,-1.593115847
10,99.5,-1.572461177
10,100,-1.551515737
10,100.5,-1.530273024
10,101,-1.508728402
10,101.5,-1.486879205
10,102,-1.46472484
10,102.5,-1.442266861
10,103,-1.419509046
10,103.5,-1.396457446
10,104,-1.373120425
10,104.5,-1.349508685
10,105,-1.325635266
10,105.5,-1.301515541
10,106,-1.277167185
10,106.5,-1.252610133
10,107,-1.227866516
10,107.5,-1.20296058
10,108,-1.177918594
10,108.5,-1.152768737
10,109,-1.127540965
10,109.5,-1.102266871
10,110,-1.076979523
10,110.5,-1.051713291
10,111,-1.026503662
10,111.5,-1.001387036
10,112,-0.9764005205
10,112.5,-0.9515817061
10,113,-0.9269684401
10,113.5,-0.9025985888
10,114,-0.8785097964
10,114.5,-0.854739238
10,115,-0.8313233721
10,115.5,-0.8082976909
10,116,-0.7856964726
10,116.5,-0.7635525362
10,117,-0.7418970009
10,117.5,-0.7207590527
10,118,-0.7001657186
10,118.5,-0.6801416514
10,119,-0.6607089266
10,119.5,-0.6418868526
10,120,-0.6236917965
10,120.5,-0.6061370266
10,121,-0.5892325735
10,121.5,-0.5729851105
10,122,-0.5573978553
10,122.5,-0.5424704935
10,123,-0.5281991247
10,123.5,-0.5145762333
10,124,-0.5015906823
10,124.5,-0.4892277325
10,125,-0.4774690864
10,125.5,-0.4662929573
10,126,-0.4556741623
10,126.5,-0.4455842408
10,127,-0.4359915955
10,127.5,-0.4268616573
10,128,-0.4181570716
10,128.5,-0.4098379059
10,129,-0.4018618758
10,129.5,-0.3941845903
10,130,-0.3867598118
10,130.5,-0.3795397314
10,131,-0.3724752558
10,131.5,-0.3655163049
10,132,-0.3586121171
10,132.5,-0.3517115596
10,133,-0.344763443
10,133.5,-0.3377168358
10,134,-0.3305213775
10,134.5,-0.3231275876
10,135,-0.315487168
10,135.5,-0.3075532961
10,136,-0.2992809068
10,136.5,-0.2906269614
10,137,-0.2815506996
10,137.5,-0.2720138748
10,138,-0.2619809697
10,138.5,-0.2514193896
10,139,-0.2402996347
10,139.5,-0.2285954463
10,140,-0.2162839296
10.5,60,-2.521990871
10.5,60.5,-2.527526801
10.5,61,-2.532709128
10.5,61.5,-2.537488819
10.5,62,-2.541819029
10.5,62.5,-2.545655361
10.5,63,-2.548956111
10.5,63.5,-2.551682486
10.5,64,-2.553798795
10.5,64.5,-2.555272624
10.5,65,-2.556074976
10.5,65.5,-2.556180385
10.5,66,-2.555567007
10.5,66.5,-2.554216681
10.5,67,-2.552114961
10.5,67.5,-2.549251125
10.5,68,-2.545618152
10.5,68.5,-2.541212682
10.5,69,-2.536034943
10.5,69.5,-2.530088656
10.5,70,-2.523380924
10.5,70.5,-2.51592209
10.5,71,-2.507725582
10.5,71.5,-2.498807739
10.5,72,-2.489187621
10.5,72.5,-2.478886801
10.5,73,-2.467929152
10.5,73.5,-2.456340614
10.5,74,-2.444148958
10.5,74.5,-2.431383545
10.5,75,-2.418075074
10.5,75.5,-2.404255329
10.5,76,-2.389956933
10.5,76.5,-2.375213086
10.5,77,-2.360057324
10.5,77.5,-2.344523267
10.5,78,-2.328644386
10.5,78.5,-2.312453762
10.5,79,-2.295983871
10.5,79.5,-2.279266368
10.5,80,-2.262331882
10.5,80.5,-2.24520983
10.5,81,-2.227928243
10.5,81.5,-2.210513598
10.5,82,-2.19299068
10.5,82.5,-2.175382448
10.5,83,-2.15770992
10.5,83.5,-2.139992079
10.5,84,-2.122245791
10.5,84.5,-2.104485745
10.5,85,-2.086724406
10.5,85.5,-2.06897199
10.5,86,-2.05123645
10.5,86.5,-2.033523485
10.5,87,-2.015836565
10.5,87.5,-1.998176968
10.5,88,-1.980543835
10.5,88.5,-1.962934244
10.5,89,-1.945343292
10.5,89.5,-1.927764197
10.5,90,-1.910188408
10.5,90.5,-1.892605726
10.5,91,-1.875004448
10.5,91.5,-1.857371505
10.5,92,-1.839692619
10.5,92.5,-1.821952469
10.5,93,-1.804134857
10.5,93.5,-1.78622289
10.5,94,-1.768199156
10.5,94.5,-1.750045912
10.5,95,-1.731745271
10.5,95.5,-1.713279395
10.5,96,-1.694630678
10.5,96.5,-1.67578194
10.5,97,-1.656716609
10.5,97.5,-1.637418909
10.5,98,-1.617874036
10.5,98.5,-1.598068328
10.5,99,-1.577989438
10.5,99.5,-1.557626484
10.5,100,-1.536970204
10.5,100.5,-1.516013094
10.5,101,-1.494749531
10.5,101.5,-1.473175896
10.5,102,-1.451290672
10.5,102.5,-1.429094532
10.5,103,-1.406590419
10.5,103.5,-1.383783598
10.5,104,-1.360681705
10.5,104.5,-1.337294769
10.5,105,-1.313635225
10.5,105.5,-1.289717905
10.5,106,-1.265560014
10.5,106.5,-1.241181082
10.5,107,-1.216602913
10.5,107.5,-1.191849496
10.5,108,-1.166946919
10.5,108.5,-1.141923248
10.5,109,-1.116808403
10.5,109.5,-1.091634008
10.5,110,-1.066433234
10.5,110.5,-1.041240619
10.5,111,-1.016091881
10.5,111.5,-0.9910237139
10.5,112,-0.9660735756
10.5,112.5,-0.9412794612
10.5,113,-0.9166796718
10.5,113.5,-0.8923125729
10.5,114,-0.8682163486
10.5,114.5,-0.8444287507
10.5,115,-0.8209868454
10.5,115.5,-0.7979267598
10.5,116,-0.7752834287
10.5,116.5,-0.7530903447
10.5,117,-0.7313793134
10.5,117.5,-0.7101802147
10.5,118,-0.6895207727
10.5,118.5,-0.6694263365
10.5,119,-0.6499196722
10.5,119.5,-0.63102077
10.5,120,-0.6127466657
10.5,120.5,-0.59511128
10.5,121,-0.5781252767
10.5,121.5,-0.5617959398
10.5,122,-0.546127073
10.5,122.5,-0.5311189211
10.5,123,-0.5167681141
10.5,123.5,-0.5030676363
10.5,124,-0.4900068191
10.5,124.5,-0.4775713594
10.5,125,-0.4657433632
10.5,125.5,-0.4545014134
10.5,126,-0.4438206643
10.5,126.5,-0.4336729592
10.5,127,-0.424026973
10.5,127.5,-0.4148483771
10.5,128,-0.4061000275
10.5,128.5,-0.397742173
10.5,129,-0.3897326836
10.5,129.5,-0.3820272964
10.5,130,-0.3745798782
10.5,130.5,-0.367342702
10.5,131,-0.3602667367
10.5,131.5,-0.353301946
10.5,132,-0.346397596
10.5,132.5,-0.339502568
10.5,133,-0.3325656748
10.5,133.5,-0.3255359771
10.5,134,-0.3183630993
10.5,134.5,-0.3109975397
10.5,135,-0.3033909755
10.5,135.5,-0.2954965572
10.5,136,-0.2872691925
10.5,136.5,-0.2786658165
10.5,137,-0.2696456456
10.5,137.5,-0.2601704136
10.5,138,-0.2502045885
10.5,138.5,-0.2397155672
10.5,139,-0.2286738477
10.5,139.5,-0.2170531769
10.5,140,-0.2048306729
11,60,-2.487890102
11,60.5,-2.49387806
11,61,-2.499514462
11,61.5,-2.504749133
11,62,-2.50953408
11,62.5,-2.513823766
11,63,-2.517575354
11,63.5,-2.520748937
11,64,-2.523307734
11,64.5,-2.52521827
11,65,-2.52645052
11,65.5,-2.526978036
11,66,-2.526778038
11,66.5,-2.525831481
11,67,-2.524123096
11,67.5,-2.521641403
11,68,-2.518378693
11,68.5,-2.51433099
11,69,-2.509497985
11,69.5,-2.503882945
11,70,-2.497492604
11,70.5,-2.490337021
11,71,-2.482429434
11,71.5,-2.47378608
11,72,-2.46442601
11,72.5,-2.454370881
11,73,-2.443644738
11,73.5,-2.432273787
11,74,-2.420286154
11,74.5,-2.407711637
11,75,-2.394581459
11,75.5,-2.380928005
11,76,-2.366784574
11,76.5,-2.352185113
11,77,-2.337163967
11,77.5,-2.321755628
11,78,-2.305994484
11,78.5,-2.289914587
11,79,-2.273549414
11,79.5,-2.256931656
11,80,-2.240093
11,80.5,-2.223063936
11,81,-2.205873573
11,81.5,-2.18854947
11,82,-2.171117478
11,82.5,-2.153601609
11,83,-2.136023908
11,83.5,-2.118404353
11,84,-2.100760764
11,84.5,-2.083108737
11,85,-2.065461591
11,85.5,-2.047830332
11,86,-2.030223642
11,86.5,-2.012647875
11,87,-1.995107081
11,87.5,-1.977603037
